================ METADATOS DEL ARCHIVO ================
Estacion / Planta:       
Frecuencia del Sistema:  60.0 Hz
Fecha y Hora de Inicio:  2026-05-24 06:45:06.755386 (UTC-5)
Fecha y Hora de Disparo: 2026-05-24 06:45:05.972039 (UTC-5)
Hora del Disparo: -0.783347
=======================================================

time,Fecha_Hora_Real,V1,V2,V3,I1,I2,I3
0.0,"=""2026-05-24 06:45:06.755386""",60.82603454589844,7.000000096013537e-06,34.225746154785156,0.678712010383606,0.22887800633907318,0.3086099922657013
0.0005208420916460454,"=""2026-05-24 06:45:06.755906""",57.0244026184082,3.8006739616394043,26.62002182006836,0.7186200022697449,0.5581520199775696,0.38835400342941284
0.001041684183292091,"=""2026-05-24 06:45:06.756427""",64.6276626586914,7.000000096013537e-06,34.225746154785156,0.868274986743927,0.39850398898124695,0.31857800483703613
0.0015625262167304754,"=""2026-05-24 06:45:06.756948""",57.0244026184082,7.6013407707214355,22.817157745361328,0.9580680131912231,0.21889999508857727,0.38835400342941284
0.002083368366584182,"=""2026-05-24 06:45:06.757469""",60.82603454589844,7.000000096013537e-06,19.01429557800293,0.7685049772262573,0.2388560026884079,0.378385990858078
0.0026042102836072445,"=""2026-05-24 06:45:06.757990""",68.42929077148438,7.6013407707214355,49.437198638916016,0.808413028717041,0.2588120102882385,0.4282259941101074
0.003125052433460951,"=""2026-05-24 06:45:06.758511""",60.82603454589844,3.8006739616394043,26.62002182006836,0.9979760050773621,0.46834999322891235,0.40828999876976013
0.003645894583314657,"=""2026-05-24 06:45:06.759031""",76.03254699707031,7.6013407707214355,26.62002182006836,0.638804018497467,0.26879000663757324,0.27870601415634155
0.004166736733168364,"=""2026-05-24 06:45:06.759552""",57.0244026184082,3.8006739616394043,19.01429557800293,0.7186200022697449,0.2588120102882385,0.40828999876976013
0.00468757888302207,"=""2026-05-24 06:45:06.760073""",64.6276626586914,3.8006739616394043,30.422883987426758,0.9281370043754578,0.40848198533058167,0.17902599275112152
0.005208420567214489,"=""2026-05-24 06:45:06.760594""",60.82603454589844,7.6013407707214355,30.422883987426758,0.678712010383606,0.1091419979929924,0.16905799508094788
0.005729262717068195,"=""2026-05-24 06:45:06.761115""",68.42929077148438,11.402008056640625,34.225746154785156,0.7086430191993713,0.46834999322891235,0.27870601415634155
0.006250104866921902,"=""2026-05-24 06:45:06.761636""",41.81788635253906,-19.003328323364258,11.4085693359375,0.7485510110855103,0.3685699999332428,0.18899400532245636
0.006770947016775608,"=""2026-05-24 06:45:06.762156""",60.82603454589844,-11.401993751525879,19.01429557800293,0.7784820199012756,0.2987239956855774,0.2687380015850067
0.007291789166629314,"=""2026-05-24 06:45:06.762677""",53.222774505615234,3.8006739616394043,30.422883987426758,0.7984359860420227,0.40848198533058167,0.49800199270248413
0.00781263131648302,"=""2026-05-24 06:45:06.763198""",72.23091888427734,11.402008056640625,41.83147430419922,0.9979760050773621,0.4384160041809082,0.4880340099334717
0.008333473466336727,"=""2026-05-24 06:45:06.763719""",53.222774505615234,-11.401993751525879,22.817157745361328,0.8882290124893188,0.4284380078315735,0.45813000202178955
0.008854315616190434,"=""2026-05-24 06:45:06.764240""",60.82603454589844,3.8006739616394043,30.422883987426758,0.7685049772262573,0.3785479962825775,0.4880340099334717
0.00937515776604414,"=""2026-05-24 06:45:06.764761""",49.421146392822266,-11.401993751525879,15.211432456970215,0.8483210206031799,0.2887459993362427,0.6674579977989197
0.009895998984575272,"=""2026-05-24 06:45:06.765281""",64.6276626586914,7.000000096013537e-06,30.422883987426758,0.7984359860420227,0.26879000663757324,0.3086099922657013
0.010416841134428978,"=""2026-05-24 06:45:06.765802""",68.42929077148438,7.6013407707214355,45.634334564208984,0.7685049772262573,0.1690099984407425,0.40828999876976013
0.010937683284282684,"=""2026-05-24 06:45:06.766323""",60.82603454589844,-7.601326942443848,22.817157745361328,0.9780219793319702,0.46834999322891235,0.24880200624465942
0.01145852543413639,"=""2026-05-24 06:45:06.766844""",49.421146392822266,-15.20266056060791,11.4085693359375,0.678712010383606,0.39850398898124695,0.29864200949668884
0.011979367583990097,"=""2026-05-24 06:45:06.767365""",68.42929077148438,-3.8006598949432373,22.817157745361328,0.5290570259094238,0.22887800633907318,0.1291860044002533
0.012500209733843803,"=""2026-05-24 06:45:06.767886""",57.0244026184082,-3.8006598949432373,22.817157745361328,0.5789420008659363,0.3087019920349121,0.22886599600315094
0.01302105188369751,"=""2026-05-24 06:45:06.768407""",64.6276626586914,3.8006739616394043,34.225746154785156,0.7186200022697449,0.3186799883842468,0.38835400342941284
0.013541894033551216,"=""2026-05-24 06:45:06.768927""",57.0244026184082,-15.20266056060791,19.01429557800293,0.7685049772262573,0.33863601088523865,0.5079699754714966
0.014062736183404922,"=""2026-05-24 06:45:06.769448""",72.23091888427734,7.000000096013537e-06,19.01429557800293,0.638804018497467,0.3785479962825775,0.2587699890136719
0.014583578333258629,"=""2026-05-24 06:45:06.769969""",57.0244026184082,-3.8006598949432373,19.01429557800293,0.8383439779281616,0.20892199873924255,0.3385140001773834
0.015104420483112335,"=""2026-05-24 06:45:06.770490""",60.82603454589844,-3.8006598949432373,30.422883987426758,0.8183900117874146,0.19894400238990784,0.41825801134109497
0.01562526263296604,"=""2026-05-24 06:45:06.771011""",60.82603454589844,7.000000096013537e-06,26.62002182006836,0.7685049772262573,0.4982840120792389,0.5179380178451538
0.016146104782819748,"=""2026-05-24 06:45:06.771532""",60.82603454589844,7.6013407707214355,30.422883987426758,0.8582980036735535,0.5980640053749084,0.41825801134109497
0.016666946932673454,"=""2026-05-24 06:45:06.772052""",57.0244026184082,-11.401993751525879,7.605706214904785,0.8183900117874146,0.13907599449157715,0.009569999761879444
0.01718778908252716,"=""2026-05-24 06:45:06.772573""",60.82603454589844,7.000000096013537e-06,26.62002182006836,0.6088730096817017,0.45837199687957764,0.4282259941101074
0.017708631232380867,"=""2026-05-24 06:45:06.773094""",57.0244026184082,-11.401993751525879,26.62002182006836,0.8582980036735535,0.15903200209140778,0.24880200624465942
0.018229473382234573,"=""2026-05-24 06:45:06.773615""",60.82603454589844,-7.601326942443848,30.422883987426758,0.8782520294189453,0.4883059859275818,0.45813000202178955
0.01875031553208828,"=""2026-05-24 06:45:06.774136""",45.6195182800293,-15.20266056060791,15.211432456970215,0.5889189839363098,0.3186799883842468,0.11921799927949905
0.019271157681941986,"=""2026-05-24 06:45:06.774657""",53.222774505615234,-3.8006598949432373,19.01429557800293,0.9281370043754578,0.5082619786262512,0.23883399367332458
0.019791997969150543,"=""2026-05-24 06:45:06.775177""",53.222774505615234,-11.401993751525879,26.62002182006836,0.698665976524353,0.1789879947900772,0.08931399881839752
0.02031284011900425,"=""2026-05-24 06:45:06.775698""",49.421146392822266,-3.8006598949432373,34.225746154785156,0.8283669948577881,0.22887800633907318,0.16905799508094788
0.020833682268857956,"=""2026-05-24 06:45:06.776219""",45.6195182800293,-3.8006598949432373,30.422883987426758,0.7884590029716492,0.34861400723457336,0.378385990858078
0.021354524418711662,"=""2026-05-24 06:45:06.776740""",64.6276626586914,-7.601326942443848,22.817157745361328,0.698665976524353,0.41846001148223877,0.4282259941101074
0.02187536656856537,"=""2026-05-24 06:45:06.777261""",57.0244026184082,-11.401993751525879,15.211432456970215,0.8183900117874146,0.4284380078315735,0.43819400668144226
0.022396208718419075,"=""2026-05-24 06:45:06.777782""",57.0244026184082,-7.601326942443848,30.422883987426758,0.9480909705162048,0.3186799883842468,0.22886599600315094
0.02291705086827278,"=""2026-05-24 06:45:06.778303""",60.82603454589844,15.202674865722656,53.24006271362305,0.868274986743927,0.2887459993362427,0.5079699754714966
0.023437893018126488,"=""2026-05-24 06:45:06.778823""",64.6276626586914,3.8006739616394043,11.4085693359375,0.9580680131912231,0.12909799814224243,0.3983219861984253
0.023958735167980194,"=""2026-05-24 06:45:06.779344""",49.421146392822266,-15.20266056060791,22.817157745361328,0.7285969853401184,0.3785479962825775,0.36841800808906555
0.0244795773178339,"=""2026-05-24 06:45:06.779865""",57.0244026184082,-7.601326942443848,11.4085693359375,0.7485510110855103,0.18896600604057312,0.27870601415634155
0.025000419467687607,"=""2026-05-24 06:45:06.780386""",64.6276626586914,-3.8006598949432373,30.422883987426758,1.0678149461746216,0.3186799883842468,0.36841800808906555
0.025521261617541313,"=""2026-05-24 06:45:06.780907""",57.0244026184082,-15.20266056060791,22.817157745361328,0.698665976524353,0.27876800298690796,0.41825801134109497
0.02604210376739502,"=""2026-05-24 06:45:06.781428""",53.222774505615234,-15.20266056060791,15.211432456970215,0.5689650177955627,0.3585920035839081,0.6574900150299072
0.026562945917248726,"=""2026-05-24 06:45:06.781948""",68.42929077148438,-3.8006598949432373,26.62002182006836,0.7685049772262573,0.26879000663757324,0.38835400342941284
0.027083788067102432,"=""2026-05-24 06:45:06.782469""",41.81788635253906,-22.80399513244629,3.8028430938720703,0.6088730096817017,0.39850398898124695,0.29864200949668884
0.02760463021695614,"=""2026-05-24 06:45:06.782990""",53.222774505615234,-15.20266056060791,11.4085693359375,0.9381139874458313,0.45837199687957764,0.2587699890136719
0.028125472366809845,"=""2026-05-24 06:45:06.783511""",49.421146392822266,-19.003328323364258,3.8028430938720703,0.9281370043754578,0.2588120102882385,0.22886599600315094
0.02864631451666355,"=""2026-05-24 06:45:06.784032""",57.0244026184082,-15.20266056060791,11.4085693359375,0.7884590029716492,0.3186799883842468,0.06937800347805023
0.029167156666517258,"=""2026-05-24 06:45:06.784553""",53.222774505615234,-3.8006598949432373,19.01429557800293,0.9281370043754578,0.3087019920349121,0.34848201274871826
0.029687998816370964,"=""2026-05-24 06:45:06.785073""",49.421146392822266,-7.601326942443848,26.62002182006836,0.698665976524353,0.32865801453590393,0.34848201274871826
0.03020884096622467,"=""2026-05-24 06:45:06.785594""",57.0244026184082,-3.8006598949432373,22.817157745361328,0.8383439779281616,0.46834999322891235,0.31857800483703613
0.030729683116078377,"=""2026-05-24 06:45:06.786115""",45.6195182800293,-15.20266056060791,19.01429557800293,0.808413028717041,0.47832798957824707,0.4282259941101074
0.03125052526593208,"=""2026-05-24 06:45:06.786636""",53.222774505615234,-15.20266056060791,19.01429557800293,0.7884590029716492,0.19894400238990784,0.45813000202178955
0.03177136555314064,"=""2026-05-24 06:45:06.787157""",45.6195182800293,-7.601326942443848,11.4085693359375,0.868274986743927,0.5082619786262512,0.5478420257568359
